const uint8_t pwm_45[2048] = {
	 255, 255, 255, 255, 255, 255, 255, 243, 222, 201, 180, 160, 139, 118,  98,  77,
	  57,  37,  16,   3,  23,  42,  62,  82, 102, 121, 141, 160, 179, 198, 218, 237,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 249, 230, 211, 192, 173, 154, 135, 117,  98,  79,  61,  43,  24,
	   6,  11,  29,  47,  65,  83, 101, 119, 137, 154, 172, 189, 207, 224, 241, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 237, 220, 202, 185, 168, 150, 133, 116,  99,  82,  65,  48,  31,  14,   2,  18,
	  35,  52,  68,  85, 101, 118, 134, 150, 166, 183, 199, 215, 231, 247, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 245, 228, 212, 196,
	 180, 164, 148, 132, 116, 100,  84,  68,  52,  37,  21,   5,   9,  25,  40,  56,
	  71,  86, 102, 117, 132, 147, 162, 178, 193, 208, 223, 237, 252, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 252, 237, 222, 206, 191, 176, 161, 146,
	 131, 116, 101,  86,  71,  57,  42,  27,  13,   1,  16,  30,  45,  59,  74,  88,
	 103, 117, 131, 146, 160, 174, 188, 202, 216, 230, 244, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 245, 231, 217, 202, 188, 174, 159, 145, 131, 117, 103,
	  89,  75,  61,  47,  33,  19,   5,   8,  22,  35,  49,  63,  77,  90, 104, 118,
	 131, 145, 158, 172, 185, 199, 212, 225, 239, 252, 255, 255, 255, 255, 255, 255,
	 255, 254, 240, 227, 213, 199, 186, 172, 159, 145, 132, 118, 105,  91,  78,  65,
	  51,  38,  25,  12,   1,  14,  27,  40,  53,  66,  79,  93, 106, 119, 132, 145,
	 157, 170, 183, 196, 209, 222, 235, 247, 255, 255, 255, 255, 255, 255, 250, 237,
	 224, 211, 198, 185, 172, 159, 146, 133, 120, 107,  94,  81,  69,  56,  43,  30,
	  18,   5,   7,  19,  32,  45,  57,  70,  83,  95, 108, 120, 133, 145, 158, 170,
	 182, 195, 207, 220, 232, 244, 255, 255, 255, 255, 255, 248, 235, 222, 210, 197,
	 185, 172, 160, 147, 135, 122, 110,  97,  85,  73,  60,  48,  36,  23,  11,   0,
	  13,  25,  37,  49,  61,  74,  86,  98, 110, 122, 134, 146, 158, 170, 182, 195,
	 207, 218, 230, 242, 254, 255, 255, 255, 246, 234, 222, 210, 197, 185, 173, 161,
	 149, 137, 125, 113, 101,  89,  77,  65,  53,  41,  29,  17,   5,   6,  18,  30,
	  42,  54,  66,  77,  89, 101, 113, 125, 136, 148, 160, 172, 183, 195, 207, 219,
	 230, 242, 254, 255, 255, 246, 234, 222, 211, 199, 187, 175, 163, 151, 140, 128,
	 116, 104,  93,  81,  69,  57,  46,  34,  22,  11,   0,  12,  23,  35,  47,  58,
	  70,  81,  93, 105, 116, 128, 139, 151, 162, 174, 185, 197, 208, 220, 231, 243,
	 254, 255, 247, 236, 224, 212, 201, 189, 178, 166, 154, 143, 131, 120, 108,  97,
	  85,  74,  62,  51,  39,  28,  16,   5,   6,  17,  28,  40,  51,  63,  74,  86,
	  97, 108, 120, 131, 143, 154, 165, 177, 188, 199, 211, 222, 233, 245, 255, 250,
	 238, 227, 215, 204, 192, 181, 170, 158, 147, 135, 124, 113, 101,  90,  79,  67,
	  56,  45,  33,  22,  11,   0,  11,  22,  34,  45,  56,  68,  79,  90, 101, 113,
	 124, 135, 146, 158, 169, 180, 191, 203, 214, 225, 236, 248, 253, 242, 230, 219,
	 208, 196, 185, 174, 163, 151, 140, 129, 117, 106,  95,  84,  72,  61,  50,  39,
	  27,  16,   5,   5,  16,  28,  39,  50,  61,  73,  84,  95, 106, 117, 129, 140,
	 151, 162, 174, 185, 196, 207, 218, 230, 241, 252, 246, 235, 224, 213, 201, 190,
	 179, 168, 156, 145, 134, 123, 112, 100,  89,  78,  67,  56,  44,  33,  22,  11,
	   0,  11,  22,  33,  44,  56,  67,  78,  89, 100, 112, 123, 134, 145, 156, 168,
	 179, 190, 201, 213, 224, 235, 246, 252, 241, 230, 218, 207, 196, 185, 174, 162,
	 151, 140, 129, 117, 106,  95,  84,  73,  61,  50,  39,  28,  16,   5,   5,  16,
	  27,  39,  50,  61,  72,  84,  95, 106, 117, 129, 140, 151, 163, 174, 185, 196,
	 208, 219, 230, 242, 253, 248, 236, 225, 214, 203, 191, 180, 169, 158, 146, 135,
	 124, 113, 101,  90,  79,  68,  56,  45,  34,  22,  11,   0,  11,  22,  33,  45,
	  56,  67,  79,  90, 101, 113, 124, 135, 147, 158, 170, 181, 192, 204, 215, 227,
	 238, 250, 255, 245, 233, 222, 211, 199, 188, 177, 165, 154, 143, 131, 120, 108,
	  97,  86,  74,  63,  51,  40,  28,  17,   6,   5,  16,  28,  39,  51,  62,  74,
	  85,  97, 108, 120, 131, 143, 154, 166, 178, 189, 201, 212, 224, 236, 247, 255,
	 254, 243, 231, 220, 208, 197, 185, 174, 162, 151, 139, 128, 116, 105,  93,  81,
	  70,  58,  47,  35,  23,  12,   0,  11,  22,  34,  46,  57,  69,  81,  93, 104,
	 116, 128, 140, 151, 163, 175, 187, 199, 211, 222, 234, 246, 255, 255, 254, 242,
	 230, 219, 207, 195, 183, 172, 160, 148, 136, 125, 113, 101,  89,  77,  66,  54,
	  42,  30,  18,   6,   5,  17,  29,  41,  53,  65,  77,  89, 101, 113, 125, 137,
	 149, 161, 173, 185, 197, 210, 222, 234, 246, 255, 255, 255, 254, 242, 230, 218,
	 207, 195, 182, 170, 158, 146, 134, 122, 110,  98,  86,  74,  61,  49,  37,  25,
	  13,   0,  11,  23,  36,  48,  60,  73,  85,  97, 110, 122, 135, 147, 160, 172,
	 185, 197, 210, 222, 235, 248, 255, 255, 255, 255, 255, 244, 232, 220, 207, 195,
	 182, 170, 158, 145, 133, 120, 108,  95,  83,  70,  57,  45,  32,  19,   7,   5,
	  18,  30,  43,  56,  69,  81,  94, 107, 120, 133, 146, 159, 172, 185, 198, 211,
	 224, 237, 250, 255, 255, 255, 255, 255, 255, 247, 235, 222, 209, 196, 183, 170,
	 157, 145, 132, 119, 106,  93,  79,  66,  53,  40,  27,  14,   1,  12,  25,  38,
	  51,  65,  78,  91, 105, 118, 132, 145, 159, 172, 186, 199, 213, 227, 240, 254,
	 255, 255, 255, 255, 255, 255, 255, 252, 239, 225, 212, 199, 185, 172, 158, 145,
	 131, 118, 104,  90,  77,  63,  49,  35,  22,   8,   5,  19,  33,  47,  61,  75,
	  89, 103, 117, 131, 145, 159, 174, 188, 202, 217, 231, 245, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 244, 230, 216, 202, 188, 174, 160, 146, 131, 117,
	 103,  88,  74,  59,  45,  30,  16,   1,  13,  27,  42,  57,  71,  86, 101, 116,
	 131, 146, 161, 176, 191, 206, 222, 237, 252, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 252, 237, 223, 208, 193, 178, 162, 147, 132, 117, 102,  86,
	  71,  56,  40,  25,   9,   5,  21,  37,  52,  68,  84, 100, 116, 132, 148, 164,
	 180, 196, 212, 228, 245, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 247, 231, 215, 199, 183, 166, 150, 134, 118, 101,  85,  68,  52,
	  35,  18,   2,  14,  31,  48,  65,  82,  99, 116, 133, 150, 168, 185, 202, 220,
	 237, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 241, 224, 207, 189, 172, 154, 137, 119, 101,  83,  65,  47,  29,  11,
	   6,  24,  43,  61,  79,  98, 117, 135, 154, 173, 192, 211, 230, 249, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 237, 218, 198, 179, 160, 141, 121, 102,  82,  62,  42,  23,   3,  16,  37,
	  57,  77,  98, 118, 139, 160, 180, 201, 222, 243, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 253,
	 232, 211, 189, 168, 146, 125, 103,  81,  59,  37,  14,   7,  29,  52,  75,  98,
	 121, 144, 167, 191, 214, 238, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 252, 228,
	 203, 179, 154, 130, 105,  80,  55,  29,   4,  21,  46,  72,  98, 125, 151, 178,
	 205, 231, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 251, 223, 195,
	 166, 137, 108,  79,  50,  20,   9,  39,  69, 100, 131, 162, 193, 224, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 252, 218, 184, 149,
	 114,  78,  43,   7,  29,  65, 102, 140, 178, 216, 254, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 212, 168, 123,  78,
	  32,  13,  60, 107, 155, 204, 253, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 202, 140,  78,  14,  50,
	 116, 183, 252, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 181,  77,  28, 138, 251, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255,  77, 250, 255, 255, 255, 255, 255,
	 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255,
};
